job_title,experience_level,salary_in_usd,company_location
Data Scientist,MI,85300,US
Data Scientist,SE,180000,US
Data Scientist,SE,90000,US
Data Scientist,SE,286000,US
Data Scientist,SE,143000,US
Data Analyst,EN,73600,US
Data Analyst,EN,46000,US
Data Scientist,SE,236500,US
Data Scientist,SE,157600,US
Machine Learning Engineer,SE,199000,US
Machine Learning Engineer,SE,153000,US
Data Governance,EN,73600,US
Data Governance,EN,46000,US
Data Analyst,EN,186900,US
Data Analyst,EN,113400,US
Machine Learning Engineer,MI,173100,US
Data Scientist,SE,240000,US
Data Scientist,SE,192000,US
Data Scientist,SE,240000,US
Data Scientist,SE,192000,US
Data Scientist,SE,129000,US
Data Scientist,SE,122000,US
Data Scientist,SE,247600,US
Data Scientist,SE,143300,US
Data Engineer,MI,90000,US
Data Engineer,MI,65000,US
Data Engineer,MI,67215,GB
Data Engineer,MI,60493,GB
Data Specialist,MI,75000,US
Data Specialist,MI,67000,US
Data Scientist,SE,217000,US
Data Scientist,SE,190000,US
Data Scientist,SE,125800,US
Data Scientist,MI,165000,US
Data Scientist,MI,135000,US
Data Scientist,MI,149983,US
Data Scientist,MI,90000,US
Data Scientist,SE,242040,CA
Data Scientist,SE,161360,CA
Data Scientist,MI,140800,US
Data Scientist,MI,102000,US
Data Scientist,MI,95843,US
Data Scientist,MI,43565,US
Analytics Engineer,MI,150000,US
Analytics Engineer,MI,130000,US
Machine Learning Engineer,SE,145000,US
Machine Learning Engineer,SE,130000,US
Machine Learning Engineer,SE,240000,US
Machine Learning Engineer,SE,140000,US
Data Engineer,SE,164600,US
Data Engineer,SE,144200,US
Machine Learning Engineer,MI,223600,US
Machine Learning Engineer,MI,129300,US
Machine Learning Engineer,SE,142000,US
Data Scientist,MI,179300,US
Data Scientist,MI,152405,US
Data Scientist,SE,185000,US
Data Scientist,SE,171000,US
Data Engineer,SE,281000,US
Data Engineer,SE,206000,US
Data Infrastructure Engineer,MI,185000,US
Data Infrastructure Engineer,MI,130000,US
Machine Learning Engineer,MI,239000,US
Machine Learning Engineer,MI,161000,US
Machine Learning Engineer,MI,175800,US
Machine Learning Engineer,MI,264200,US
Machine Learning Engineer,MI,143100,US
Machine Learning Engineer,SE,231100,US
Machine Learning Engineer,SE,143900,US
Data Scientist,MI,158200,US
Data Scientist,MI,69000,US
Data Scientist,MI,62025,GB
Data Scientist,MI,48101,GB
Data Analyst,MI,85000,US
Data Analyst,MI,75000,US
Data Analyst,EN,130000,US
Data Analyst,EN,105000,US
Data Engineer,SE,149000,US
Data Engineer,SE,93000,US
Data Engineer,MI,175000,US
Data Engineer,MI,80000,US
Data Engineer,MI,180800,US
Data Engineer,MI,120600,US
Data Engineer,SE,271100,US
Data Engineer,SE,168700,US
Data Management Analyst,SE,197500,US
Data Management Analyst,SE,111100,US
Data Management Specialist,MI,60500,US
Data Management Specialist,MI,34700,US
Data Analyst,EN,35443,GB
Data Analyst,EN,35443,GB
Data Analytics Manager,MI,128300,US
Data Analytics Manager,MI,73300,US
Data Engineer,MI,130000,US
Data Engineer,MI,120000,US
Data Engineer,SE,128000,US
Data Engineer,SE,102000,US
Data Engineer,SE,218600,US
Data Engineer,SE,103300,US
Data Engineer,MI,130000,US
Data Engineer,MI,90000,US
Data Scientist,EN,132000,US
Data Scientist,EN,96000,US
Data Analyst,EN,130000,US
Data Analyst,EN,120000,US
Data Analyst,SE,150600,US
Data Analyst,SE,64900,US
Data Analyst,EN,99750,US
Data Analyst,EN,60750,US
Data Engineer,SE,147000,US
Data Engineer,SE,106900,US
Data Analyst,SE,136000,US
Data Analyst,SE,81600,US
Data Analyst,MI,125327,US
Data Analyst,MI,73722,US
Data Engineer,SE,280600,US
Data Engineer,SE,204900,US
Data Engineer,SE,168150,US
Data Engineer,SE,126100,US
Data Engineer,SE,230000,US
Data Engineer,SE,115000,US
Data Scientist,SE,197400,US
Data Scientist,SE,158600,US
Data Scientist,SE,229000,US
Data Scientist,SE,107000,US
Data Scientist,SE,181000,US
Data Scientist,SE,144200,US
Machine Learning Engineer,SE,250000,US
Machine Learning Engineer,SE,200000,US
Data Management Specialist,MI,92000,US
Data Management Specialist,MI,68000,US
Data Scientist,SE,273930,US
Data Scientist,SE,143320,US
Data Scientist,SE,180000,US
Data Scientist,SE,90000,US
Data Scientist,MI,129725,US
Data Scientist,MI,94345,US
Data Scientist,SE,164780,US
Data Scientist,SE,234000,US
Data Scientist,SE,138911,US
Data Scientist,SE,286000,US
Data Scientist,SE,143000,US
Data Scientist,SE,286000,US
Data Scientist,SE,143000,US
Data Engineer,SE,252800,US
Data Engineer,SE,158200,US
Data Analyst,MI,140000,US
Data Analyst,MI,112000,US
Data Engineer,EN,42105,FR
Analytics Engineer,SE,170000,US
Analytics Engineer,SE,130000,US
Analytics Engineer,SE,140000,US
Analytics Engineer,SE,110000,US
Data Analyst,MI,116000,US
Data Analyst,MI,86000,US
Data Analyst,MI,116000,US
Data Analyst,MI,86000,US
Data Engineer,SE,193725,US
Data Visualization Specialist,SE,150150,US
Data Visualization Specialist,SE,122850,US
Data Architect,SE,180000,US
Data Architect,SE,155000,US
Data Scientist,SE,106560,CA
Data Scientist,SE,82600,CA
Data Scientist,SE,161600,US
Data Engineer,SE,199300,US
Data Engineer,SE,117700,US
Data Quality Analyst,EN,54163,US
Data Quality Analyst,EN,48960,US
Machine Learning Engineer,SE,192000,CA
Machine Learning Engineer,SE,128000,CA
Data Analyst,EN,110000,US
Data Analyst,EN,76000,US
Data Scientist,SE,207980,US
Data Scientist,SE,123810,US
Data Scientist,EN,194180,US
Data Scientist,EN,115590,US
Data Architect,SE,155000,US
Data Architect,SE,110000,US
Data Engineer,SE,215000,US
Data Engineer,SE,129000,US
Data Engineer,SE,196000,US
Data Engineer,SE,142000,US
Data Engineer,MI,116000,CA
Data Engineer,MI,93000,CA
Data Scientist,SE,130000,US
Data Scientist,SE,110000,US
Data Analyst,SE,216000,US
Data Analyst,SE,135000,US
Data Analyst,MI,131300,US
Data Analyst,MI,93400,US
Data Analyst,SE,161300,US
Data Analyst,SE,114900,US
Analytics Engineer,SE,175000,US
Analytics Engineer,SE,120000,US
Data Engineer,SE,190000,US
Data Engineer,SE,160000,US
Data Governance Analyst,EN,129450,US
Data Governance Analyst,EN,81000,US
Data Scientist,MI,110000,US
Data Scientist,MI,65000,US
Data Scientist,SE,250377,US
Data Scientist,SE,139874,US
Data Scientist,SE,285300,US
Data Scientist,SE,160200,US
Data Reporting Analyst,EN,50632,GB
Data Reporting Analyst,EN,44303,GB
Data Scientist,SE,197400,US
Data Scientist,SE,158600,US
Data Scientist,EX,227950,US
Data Scientist,EX,126100,US
Data Scientist,MI,237150,US
Data Scientist,MI,154000,US
Data Manager,MI,137100,US
Data Manager,MI,82300,US
Encounter Data Management Professional,MI,80900,US
Encounter Data Management Professional,MI,59300,US
Data Quality Lead,SE,185000,US
Data Quality Lead,SE,170000,US
Data Engineer,SE,200700,US
Data Engineer,SE,175800,US
Data Engineer,SE,220000,US
Data Engineer,SE,137500,US
Data Engineer,EN,84600,US
Data Engineer,EN,46800,US
Machine Learning Engineer,SE,245700,US
Machine Learning Engineer,SE,132300,US
Data Architect,SE,184672,US
Data Architect,SE,123114,US
Data Scientist,SE,172624,US
Data Scientist,SE,115082,US
Data Analyst,SE,85000,US
Data Analyst,SE,68000,US
Data Analyst,EN,176000,US
Data Analyst,EN,81900,US
Data Scientist,SE,234000,US
Data Scientist,SE,117000,US
Data Scientist,SE,180000,US
Data Scientist,SE,90000,US
Data Scientist,SE,158000,US
Data Scientist,SE,99000,US
Data Scientist,SE,174980,CA
Data Scientist,SE,94220,CA
Data Scientist,SE,234000,US
Data Scientist,SE,142243,US
Data Scientist,SE,234000,US
Data Scientist,SE,90000,US
Data Scientist,MI,220000,US
Data Scientist,MI,96600,US
Data Scientist,SE,220000,US
Data Scientist,SE,110000,US
Data Analyst,SE,132700,US
Data Analyst,SE,73800,US
Data Analyst,SE,136000,US
Data Analyst,SE,86000,US
Data Analyst,SE,199001,US
Data Analyst,SE,119401,US
Data Analyst,SE,179428,US
Data Analyst,SE,107657,US
Data Analyst,EN,168326,US
Data Analyst,EN,100996,US
Data Analyst,SE,202000,US
Data Analyst,SE,138911,US
Data Engineer,SE,162000,US
Data Engineer,SE,102600,US
Data Engineer,MI,172000,US
Data Engineer,MI,75600,US
Data Engineer,EX,260000,US
Data Engineer,EX,130000,US
Data Engineer,SE,172000,US
Data Engineer,SE,75600,US
Data Operations Engineer,SE,200000,US
Data Operations Engineer,SE,145000,US
Machine Learning Engineer,SE,266400,US
Machine Learning Engineer,SE,188700,US
Data Platform Engineer,MI,228000,US
Data Platform Engineer,MI,177341,US
Data Engineer,SE,145000,US
Data Engineer,SE,115000,US
Machine Learning Engineer,SE,257600,US
Machine Learning Engineer,SE,142700,US
Machine Learning Engineer,SE,162000,US
Data Analyst,SE,94936,GB
Data Analyst,SE,75949,GB
Data Analyst,EN,120000,US
Data Analyst,EN,100000,US
Data Engineer,SE,215000,US
Data Engineer,SE,185000,US
Data Engineer,SE,180000,US
Data Engineer,SE,140000,US
Data Analyst,EN,67500,US
Data Analyst,EN,60000,US
Data Analyst,EN,181940,US
Data Analyst,EN,107712,US
Data Analyst,SE,98827,US
Data Analyst,SE,65885,US
Data Analyst,EN,120000,US
Data Analyst,EN,105000,US
Data Analyst,SE,165000,US
Data Analyst,SE,125000,US
Data Analyst,EN,63291,US
Data Analyst,EN,48101,US
Data Analyst,MI,120000,US
Data Analyst,MI,110000,US
Data Analyst,SE,142000,US
Data Analyst,SE,109000,US
Data Analyst,EN,94936,GB
Data Analyst,EN,94936,GB
Data Architect,SE,172150,US
Data Architect,SE,128600,US
Machine Learning Engineer,MI,174000,US
Machine Learning Engineer,MI,116000,US
Machine Learning Engineer,SE,142000,US
Data Engineer,MI,154000,US
Data Engineer,MI,123000,US
Data Engineer,MI,200000,US
Data Engineer,MI,150000,US
Data Engineer,SE,190000,US
Data Engineer,SE,136000,US
Data Engineer,SE,170000,US
Data Engineer,SE,140000,US
Data Engineer,MI,80400,GB
Data Engineer,MI,72359,GB
Data Product Manager,MI,145000,US
Data Product Manager,MI,114000,US
Data Product Manager,MI,145000,US
Data Product Manager,MI,114000,US
Data Product Owner,MI,30896,AT
Data Product Owner,MI,30896,AT
Analytics Engineer,SE,200000,US
Analytics Engineer,SE,150000,US
Analytics Engineer,SE,180000,US
Analytics Engineer,SE,140000,US
Machine Learning Engineer,MI,170000,US
Machine Learning Engineer,MI,100000,US
MLOps Engineer,SE,160000,US
MLOps Engineer,SE,125000,US
Data Visualization Expert,SE,196000,US
Data Visualization Expert,SE,56000,US
Data Engineer,MI,208800,US
Data Engineer,MI,98300,US
Data Analyst,MI,90000,US
Data Analyst,MI,65000,US
Data Analyst,EN,90000,US
Data Analyst,EN,85000,US
Data Analyst,EN,80000,US
Data Analyst,EN,60000,US
Data Analyst,SE,162000,US
Data Analyst,SE,46000,US
Data Analyst,SE,116000,US
Data Analyst,SE,33000,US
Data Analyst,SE,147000,US
Data Analyst,SE,42000,US
Data Analyst,EN,29317,AT
Data Analyst,EN,29317,AT
Data Analyst,EN,94000,US
Data Analyst,EN,73000,US
Data Analyst,EN,170500,US
Data Analyst,EN,89000,US
Data Scientist,MI,260000,US
Data Scientist,MI,130000,US
Data Scientist,SE,165000,US
Data Scientist,SE,100000,US
Data Scientist,MI,216000,US
Data Scientist,MI,130000,US
Data Engineer,SE,210100,US
Data Engineer,SE,137235,US
Data Analyst,SE,117500,US
Data Analyst,SE,88000,US
Data Governance Analyst,SE,176520,US
Data Governance Analyst,SE,105070,US
Data Governance,EN,62400,US
Data Governance,EN,43680,US
Data Engineer,MI,156000,CA
Data Engineer,MI,85000,CA
Data Engineer,SE,179000,US
Data Engineer,SE,112000,US
Data Engineer,SE,213000,US
Data Engineer,SE,126650,US
Data Engineer,EN,100000,US
Data Engineer,EN,100000,US
Data Manager,MI,98000,US
Data Manager,MI,58656,US
Data Integrity Specialist,EN,60000,US
Data Integrity Specialist,EN,36000,US
Data Specialist,MI,93000,CA
Data Specialist,MI,56000,CA
Machine Learning Architect,SE,272000,US
Machine Learning Scientist,SE,261000,CA
Machine Learning Scientist,SE,187500,CA
Data Engineer,MI,108900,US
Data Engineer,MI,78200,US
Data Engineer,SE,172800,US
Data Engineer,SE,118414,US
Data Engineer,MI,96147,US
Data Engineer,MI,67236,US
Data Analyst,SE,79746,GB
Data Analyst,SE,63291,GB
Data Analyst,MI,40421,LV
Data Analyst,MI,34105,LV
Data Scientist,MI,108212,US
Data Scientist,MI,85788,US
Data Scientist,EX,227950,US
Data Scientist,EX,126100,US
Data Scientist,SE,192625,US
Data Scientist,SE,142375,US
Data Scientist,MI,176000,US
Data Scientist,MI,72700,US
Data Engineer,SE,189175,US
Data Engineer,SE,104650,US
Data Engineer,MI,106840,US
Data Engineer,MI,76560,US
Data Engineer,MI,155400,US
Data Engineer,MI,108100,US
Data and Reporting Professional,SE,100100,US
Data and Reporting Professional,SE,73400,US
Data Governance,EX,213480,US
Data Governance,EX,142320,US
Data Governance,MI,100000,GB
Data Governance,MI,79587,GB
Data Engineer,EN,138000,US
Data Engineer,EN,120900,US
Data Engineer,SE,233800,US
Data Engineer,SE,204900,US
Data Engineer,SE,122726,CA
Data Engineer,SE,90710,CA
Data Engineer,MI,108900,US
Data Engineer,MI,78200,US
Data Scientist,SE,151800,US
Data Scientist,SE,133000,US
Data Scientist,SE,181000,US
Data Scientist,SE,158600,US
Data Scientist,SE,197400,US
Data Scientist,SE,144200,US
Data Scientist,SE,197400,US
Data Scientist,SE,158600,US
Data Product Owner,SE,174000,US
Data Product Owner,SE,116000,US
Data Analyst,EN,91800,US
Data Analyst,EN,73440,US
Data Analyst,MI,91900,US
Data Analyst,MI,68900,US
Analytics Engineer,EN,120000,US
Analytics Engineer,EN,80000,US
Data Architect,SE,193000,US
Data Architect,SE,84600,US
Data Engineer,MI,207000,US
Data Engineer,MI,129000,US
Data Engineer,MI,173800,US
Data Engineer,MI,115800,US
Data Engineer,MI,172000,US
Data Engineer,MI,89990,US
Machine Learning Engineer,SE,216000,US
Machine Learning Engineer,SE,183000,US
Data Scientist,MI,220000,US
Data Scientist,MI,96600,US
Data Scientist,SE,199980,US
Data Scientist,SE,163620,US
Data Scientist,MI,218030,US
Data Scientist,MI,114080,US
Data Scientist,SE,132799,US
Data Scientist,SE,102200,US
Data Scientist,SE,220000,US
Data Scientist,SE,96600,US
Data Engineer,MI,205600,US
Data Engineer,MI,118900,US
Head of Data,EX,25000,US
Data Lead,SE,145000,US
Data Lead,SE,115000,US
Analytics Engineer,MI,154700,US
Analytics Engineer,MI,86000,US
Data Scientist,SE,245100,US
Data Scientist,SE,176490,US
Data Scientist,EN,36842,ES
Data Scientist,EN,29473,ES
Data Architect,SE,172150,US
Data Architect,SE,128600,US
Data Analyst,SE,156400,US
Data Analyst,SE,117600,US
Data Analyst,SE,123700,US
Data Analyst,SE,68700,US
Data Analyst,MI,99000,US
Data Analyst,MI,55100,US
Machine Learning Engineer,SE,164500,US
Machine Learning Engineer,SE,116500,US
Machine Learning Scientist,SE,197100,US
Machine Learning Scientist,SE,131800,US
Machine Learning Scientist,SE,197100,US
Machine Learning Scientist,SE,131800,US
Machine Learning Scientist,SE,197100,US
Machine Learning Scientist,SE,131800,US
Data Engineer,SE,168000,US
Data Engineer,SE,108000,US
Data Analyst,SE,170000,US
Data Analyst,SE,150000,US
Data Analyst,SE,185000,US
Data Analyst,SE,150000,US
Data Analyst,SE,104000,US
Data Analyst,SE,86000,US
Data Engineer,MI,120000,US
Data Engineer,MI,34000,US
Data Engineer,SE,180000,US
Data Engineer,SE,145000,US
Data Engineer,SE,250000,US
Data Engineer,SE,150000,US
Data Engineer,SE,240000,CA
Data Engineer,SE,180000,CA
Data Engineer,SE,250000,US
Data Engineer,SE,180000,US
Data Engineer,SE,172000,CA
Data Engineer,SE,114000,CA
Data Engineer,SE,136950,CA
Data Engineer,SE,105825,CA
Data Engineer,SE,130000,US
Data Engineer,SE,110000,US
Data Engineer,MI,149000,CA
Data Engineer,MI,99000,CA
Data Engineer,SE,180000,US
Data Engineer,SE,150000,US
Data Engineer,SE,272000,US
Data Engineer,SE,181000,US
Data Engineer,SE,214500,US
Data Engineer,SE,156000,US
Analytics Engineer,MI,183000,US
Analytics Engineer,MI,133000,US
Data Scientist,SE,255600,US
Data Scientist,SE,204480,US
Data Scientist,MI,205000,US
Data Scientist,MI,135000,US
Data Scientist,MI,200000,US
Data Scientist,MI,164000,US
Data Scientist,SE,255600,US
Data Scientist,SE,204480,US
Data Scientist,SE,142000,US
Machine Learning Engineer,MI,216000,US
Machine Learning Engineer,MI,170000,US
Machine Learning Engineer,EN,122784,GB
Machine Learning Engineer,EN,113924,GB
Machine Learning Scientist,SE,150000,US
Machine Learning Engineer,SE,150000,US
Data Infrastructure Engineer,SE,275000,US
Data Infrastructure Engineer,SE,150000,US
Data Platform Engineer,MI,196600,US
Data Platform Engineer,MI,142000,US
Data Specialist,SE,65263,DE
Data Specialist,SE,61052,DE
Data Governance,SE,135096,US
Data Governance,SE,90064,US
Machine Learning Architect,SE,166000,US
Machine Learning Architect,SE,114000,US
Machine Learning Engineer,SE,204500,US
Machine Learning Engineer,SE,126000,US
Machine Learning Engineer,SE,294000,US
Machine Learning Engineer,SE,137600,US
Data Analyst,EN,101000,US
Data Analyst,EN,86000,US
Data Engineer,SE,194000,US
Data Engineer,SE,132000,US
Data Engineer,SE,88000,US
Data Engineer,SE,209900,US
Data Engineer,SE,139900,US
Data Engineer,MI,56962,GB
Data Engineer,MI,56962,GB
Data Scientist,MI,118507,US
Data Scientist,MI,84648,US
Data Visualization Specialist,MI,77000,US
Data Visualization Specialist,MI,62750,US
Data Engineer,MI,166000,US
Data Engineer,MI,104000,US
Data Engineer,EN,120000,US
Data Engineer,EN,80000,US
Analytics Engineer,MI,121821,US
Analytics Engineer,MI,110747,US
Data Analyst,SE,97600,US
Data Analyst,SE,55800,US
Data Modeler,SE,237900,US
Data Modeler,SE,142700,US
Data Analyst,EN,110000,US
Data Analyst,EN,88000,US
Data Engineer,SE,246400,US
Data Engineer,SE,159800,US
Data Engineer,MI,162500,US
Data Engineer,MI,95000,US
Machine Learning Engineer,SE,180000,US
Machine Learning Engineer,SE,140000,US
Data Scientist,SE,160000,US
Data Scientist,SE,120000,US
Data Scientist,MI,176000,US
Data Scientist,MI,72700,US
Data Scientist,SE,121400,US
Data Scientist,SE,89000,US
Data Analyst,MI,80740,US
Data Analyst,MI,73100,US
Data Analyst,MI,80500,US
Data Analyst,MI,60400,US
Data Analyst,SE,120000,US
Data Analyst,SE,95000,US
Data Engineer,SE,147000,US
Data Engineer,SE,106900,US
Data and Reporting Analyst,EN,82900,US
Data and Reporting Analyst,EN,60800,US
Data Engineer,MI,188640,US
Data Engineer,MI,125760,US
Data Specialist,EN,53100,US
Data Specialist,EN,31900,US
Data Engineer,EX,185500,US
Data Management Analyst,EN,115000,US
Data Management Analyst,EN,85000,US
Data Manager,SE,140000,US
Data Manager,SE,106000,US
Data Analyst,EN,52030,US
Data Analyst,EN,41990,US
Data Analyst,SE,172000,US
Data Analyst,SE,75600,US
Data Engineer,MI,137000,US
Data Engineer,MI,60400,US
Data Scientist,SE,220000,US
Data Scientist,SE,110000,US
Data Scientist,SE,286000,US
Data Scientist,SE,143000,US
Data Scientist,SE,220000,US
Data Scientist,SE,96600,US
Machine Learning Engineer,MI,220000,US
Machine Learning Engineer,MI,96600,US
Machine Learning Engineer,SE,221000,US
Machine Learning Engineer,SE,136000,US
Machine Learning Engineer,MI,223600,US
Machine Learning Engineer,MI,129300,US
Data Engineer,SE,239200,US
Data Engineer,SE,140700,US
Data Engineer,SE,165000,US
Data Engineer,SE,135000,US
Machine Learning Engineer,SE,210250,US
Machine Learning Engineer,SE,166000,US
Data Scientist,MI,110000,US
Data Scientist,MI,73500,US
Data Scientist,MI,212800,US
Data Scientist,MI,125500,US
Data Manager,SE,140000,US
Data Manager,SE,100000,US
Data Scientist,SE,212200,US
Data Scientist,SE,180370,US
Data Scientist,MI,189600,US
Data Scientist,MI,118500,US
Data Scientist,MI,210000,US
Data Scientist,MI,175000,US
Data Scientist,SE,254000,US
Data Scientist,SE,132000,US
Data Scientist,SE,175000,US
Data Scientist,SE,115000,US
Data Scientist,SE,160000,US
Data Scientist,SE,100000,US
Data Scientist,SE,175000,US
Data Scientist,SE,148750,US
Data Scientist,SE,214000,US
Data Scientist,SE,164000,US
Data Scientist,SE,180000,US
Data Scientist,SE,100000,US
Data Specialist,MI,85000,US
Data Specialist,MI,75000,US
Data Product Manager,SE,190575,US
Data Product Manager,SE,116000,US
Data Product Owner,SE,233600,US
Data Product Owner,SE,137400,US
Machine Learning Engineer,SE,264500,US
Machine Learning Engineer,SE,195500,US
Machine Learning Engineer,SE,271300,US
Machine Learning Engineer,SE,184500,US
Machine Learning Engineer,SE,154285,CA
